,Num_Acc,place,catu,grav,sexe,secu,locp,actp,etatp,an_nais,num_veh,senc,catv,occutc,obs,obsm,choc,manv,mois,jour,hrmn,lum,agg,int,atm,col,mom,catvopp,catv_gen,catvopp_gen
7606,201600003379,1.0,1,4,1,11.0,0.0,0.0,0.0,1973.0,B02,1.0,10,0,0.0,2.0,2.0,1.0,6,22,915,1,1,2,1,3,1,7,2,2
7607,201600003380,1.0,1,3,1,21.0,0.0,0.0,0.0,1974.0,A01,2.0,33,0,1.0,0.0,1.0,1.0,6,28,2000,1,2,1,1,7,4,33,1,1
7608,201600003381,2.0,2,4,2,11.0,0.0,0.0,0.0,1936.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,8,7,1730,1,1,1,1,1,3,7,2,2
7609,201600003381,1.0,1,1,2,11.0,0.0,0.0,0.0,1948.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,8,7,1730,1,1,1,1,1,3,7,2,2
7610,201600003381,2.0,2,3,1,11.0,0.0,0.0,0.0,1983.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,8,7,1730,1,1,1,1,1,3,7,2,2
7611,201600003381,1.0,1,3,2,11.0,0.0,0.0,0.0,1983.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,8,7,1730,1,1,1,1,1,3,7,2,2
7612,201600003381,3.0,2,2,1,31.0,0.0,0.0,0.0,2016.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,8,7,1730,1,1,1,1,1,3,7,2,2
7613,201600003382,5.0,2,4,2,11.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,8,11,700,2,1,1,1,7,1,7,2,2
7614,201600003382,1.0,1,4,1,11.0,0.0,0.0,0.0,1993.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,8,11,700,2,1,1,1,7,1,7,2,2
7615,201600003382,2.0,2,1,1,11.0,0.0,0.0,0.0,1992.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,8,11,700,2,1,1,1,7,1,7,2,2
7616,201600003382,3.0,2,4,1,11.0,0.0,0.0,0.0,1989.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,8,11,700,2,1,1,1,7,1,7,2,2
7617,201600003382,4.0,2,4,2,11.0,0.0,0.0,0.0,1997.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,8,11,700,2,1,1,1,7,1,7,2,2
7618,201600003382,5.0,2,3,2,11.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,8,11,700,2,1,1,1,7,1,7,2,2
7619,201600003383,1.0,1,3,2,21.0,0.0,0.0,0.0,1964.0,A01,2.0,30,0,0.0,0.0,6.0,1.0,9,1,615,3,1,2,5,1,1,30,1,1
7620,201600003384,1.0,1,1,1,11.0,0.0,0.0,0.0,1956.0,A01,1.0,7,0,0.0,2.0,1.0,1.0,9,6,1400,1,1,3,1,3,3,7,2,2
7621,201600003384,1.0,1,3,2,11.0,0.0,0.0,0.0,1937.0,B02,2.0,7,0,0.0,2.0,8.0,19.0,9,6,1400,1,1,3,1,3,3,7,2,2
7622,201600003385,1.0,1,2,2,11.0,0.0,0.0,0.0,1972.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,10,29,1030,1,1,1,1,1,1,7,2,2
7623,201600003385,3.0,2,3,2,11.0,0.0,0.0,0.0,2002.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,10,29,1030,1,1,1,1,1,1,7,2,2
7624,201600003385,4.0,2,3,2,11.0,0.0,0.0,0.0,2002.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,10,29,1030,1,1,1,1,1,1,7,2,2
7625,201600003385,1.0,1,3,1,11.0,0.0,0.0,0.0,1947.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,10,29,1030,1,1,1,1,1,1,7,2,2
7626,201600003385,2.0,2,1,1,11.0,0.0,0.0,0.0,2005.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,10,29,1030,1,1,1,1,1,1,7,2,2
7627,201600003385,4.0,2,3,2,11.0,0.0,0.0,0.0,1947.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,10,29,1030,1,1,1,1,1,1,7,2,2
7628,201600003386,1.0,1,1,1,11.0,0.0,0.0,0.0,1986.0,A01,0.0,7,0,1.0,1.0,5.0,1.0,1,13,1900,3,2,1,1,6,4,7,2,2
7629,201600003386,0.0,3,3,2,0.0,6.0,4.0,1.0,1963.0,A01,0.0,7,0,1.0,1.0,5.0,1.0,1,13,1900,3,2,1,1,6,4,7,2,2
7630,201600003387,1.0,1,3,1,21.0,0.0,0.0,0.0,1970.0,A01,1.0,32,0,8.0,0.0,1.0,1.0,4,14,2300,5,2,6,2,7,5,32,1,1
7631,201600003388,1.0,1,1,1,11.0,0.0,0.0,0.0,1949.0,A01,1.0,7,0,0.0,0.0,3.0,15.0,5,1,300,3,1,3,1,3,0,34,2,1
7632,201600003388,2.0,2,1,2,11.0,0.0,0.0,0.0,1958.0,A01,1.0,7,0,0.0,0.0,3.0,15.0,5,1,300,3,1,3,1,3,0,34,2,1
7633,201600003388,1.0,1,3,1,21.0,0.0,0.0,0.0,1987.0,B02,1.0,34,0,0.0,2.0,1.0,13.0,5,1,300,3,1,3,1,3,0,7,1,2
7634,201600003389,1.0,1,4,2,11.0,0.0,0.0,0.0,1973.0,B02,2.0,7,0,0.0,2.0,8.0,1.0,5,1,1330,1,2,1,1,3,2,33,2,1
7635,201600003389,1.0,1,2,1,21.0,0.0,0.0,0.0,1962.0,A01,1.0,33,0,0.0,2.0,1.0,1.0,5,1,1330,1,2,1,1,3,2,7,1,2
7636,201600003390,1.0,1,3,1,21.0,0.0,0.0,0.0,2002.0,A01,2.0,30,0,16.0,0.0,0.0,1.0,5,14,1830,1,1,1,1,7,4,30,1,1
7637,201600003391,1.0,1,3,1,21.0,0.0,0.0,0.0,1985.0,A01,1.0,33,0,2.0,0.0,1.0,1.0,5,28,1715,1,1,1,2,6,3,33,1,1
7638,201600003392,1.0,1,3,1,21.0,0.0,0.0,0.0,1981.0,A01,2.0,33,0,2.0,0.0,1.0,15.0,5,29,1545,1,1,1,1,6,3,33,1,1
7639,201600003393,1.0,1,1,1,11.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,0.0,2.0,7.0,17.0,7,19,1200,1,2,2,1,2,2,33,2,1
7640,201600003393,1.0,1,3,1,21.0,0.0,0.0,0.0,1943.0,B02,2.0,33,0,0.0,2.0,1.0,1.0,7,19,1200,1,2,2,1,2,2,7,1,2
7641,201600003394,1.0,1,1,1,13.0,0.0,0.0,0.0,1997.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,8,3,2100,2,2,5,1,3,4,33,2,1
7642,201600003394,1.0,1,3,1,21.0,0.0,0.0,0.0,1964.0,B02,1.0,33,0,0.0,2.0,3.0,1.0,8,3,2100,2,2,5,1,3,4,7,1,2
7643,201600003395,1.0,1,1,1,11.0,0.0,0.0,0.0,1971.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,10,29,1630,1,1,1,1,1,3,7,2,2
7644,201600003395,2.0,2,1,2,11.0,0.0,0.0,0.0,1979.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,10,29,1630,1,1,1,1,1,3,7,2,2
7645,201600003395,3.0,2,1,1,11.0,0.0,0.0,0.0,1999.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,10,29,1630,1,1,1,1,1,3,7,2,2
7646,201600003395,4.0,2,1,1,11.0,0.0,0.0,0.0,1999.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,10,29,1630,1,1,1,1,1,3,7,2,2
7647,201600003395,1.0,1,3,1,11.0,0.0,0.0,0.0,1933.0,B02,1.0,7,0,0.0,2.0,3.0,19.0,10,29,1630,1,1,1,1,1,3,7,2,2
7648,201600003395,2.0,2,1,1,11.0,0.0,0.0,0.0,2004.0,B02,1.0,7,0,0.0,2.0,3.0,19.0,10,29,1630,1,1,1,1,1,3,7,2,2
7649,201600003396,1.0,1,1,2,11.0,0.0,0.0,0.0,1960.0,B02,1.0,7,0,0.0,2.0,8.0,15.0,11,30,1545,1,2,1,1,3,3,33,2,1
7650,201600003396,1.0,1,3,1,21.0,0.0,0.0,0.0,1997.0,A01,1.0,33,0,0.0,2.0,1.0,17.0,11,30,1545,1,2,1,1,3,3,7,1,2
7651,201600003397,1.0,1,2,1,11.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,2.0,0.0,8.0,1.0,12,9,515,3,1,1,1,6,0,7,2,2
7652,201600003398,1.0,1,2,1,13.0,0.0,0.0,0.0,1975.0,A01,1.0,7,0,3.0,0.0,1.0,0.0,4,7,2215,3,1,1,1,7,5,7,2,2
7653,201600003399,1.0,1,3,1,11.0,0.0,0.0,0.0,1979.0,A01,2.0,7,0,2.0,0.0,1.0,1.0,4,17,1715,1,1,1,1,6,3,7,2,2
7654,201600003399,2.0,2,3,2,11.0,0.0,0.0,0.0,2009.0,A01,2.0,7,0,2.0,0.0,1.0,1.0,4,17,1715,1,1,1,1,6,3,7,2,2
7655,201600003400,1.0,1,4,1,21.0,0.0,0.0,0.0,1999.0,B02,1.0,30,0,0.0,2.0,5.0,15.0,12,3,1830,3,1,2,1,2,4,7,1,2
7656,201600003400,2.0,2,3,1,21.0,0.0,0.0,0.0,1999.0,B02,1.0,30,0,0.0,2.0,5.0,15.0,12,3,1830,3,1,2,1,2,4,7,1,2
7657,201600003400,1.0,1,1,1,11.0,0.0,0.0,0.0,1970.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,12,3,1830,3,1,2,1,2,4,30,2,1
7658,201600003401,1.0,1,1,1,11.0,0.0,0.0,0.0,1931.0,A01,2.0,7,0,0.0,1.0,1.0,1.0,12,17,1815,5,2,1,1,6,4,7,2,2
7659,201600003401,0.0,3,3,1,0.0,3.0,3.0,1.0,1950.0,A01,2.0,7,0,0.0,1.0,1.0,1.0,12,17,1815,5,2,1,1,6,4,7,2,2
7660,201600003402,1.0,1,2,1,11.0,0.0,0.0,0.0,1956.0,A01,2.0,7,0,13.0,0.0,2.0,1.0,12,29,1715,1,1,1,1,7,3,7,2,2
7661,201600003403,1.0,1,3,1,11.0,0.0,0.0,0.0,1995.0,A01,2.0,7,0,0.0,2.0,7.0,1.0,2,1,1125,1,2,1,2,3,1,7,2,2
7662,201600003403,1.0,1,4,2,11.0,0.0,0.0,0.0,1983.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,2,1,1125,1,2,1,2,3,1,7,2,2
7663,201600003403,3.0,2,4,1,11.0,0.0,0.0,0.0,2013.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,2,1,1125,1,2,1,2,3,1,7,2,2
7664,201600003404,1.0,1,3,1,11.0,0.0,0.0,0.0,1988.0,A01,1.0,10,0,0.0,2.0,3.0,21.0,3,18,1415,1,1,1,1,5,3,7,2,2
7665,201600003404,1.0,1,1,1,11.0,0.0,0.0,0.0,1992.0,B02,1.0,7,0,0.0,2.0,5.0,23.0,3,18,1415,1,1,1,1,5,3,10,2,2
7666,201600003404,1.0,1,1,2,11.0,0.0,0.0,0.0,1976.0,D04,2.0,7,0,0.0,2.0,8.0,1.0,3,18,1415,1,1,1,1,5,3,10,2,2
7667,201600003405,1.0,1,3,1,21.0,0.0,0.0,0.0,1982.0,A01,2.0,30,0,0.0,0.0,7.0,1.0,5,16,2115,3,1,1,1,7,4,30,1,1
7668,201600003406,1.0,1,1,1,11.0,0.0,0.0,0.0,1985.0,B02,1.0,7,0,0.0,2.0,6.0,0.0,8,10,130,4,2,1,1,3,0,33,2,1
7669,201600003406,1.0,1,3,1,21.0,0.0,0.0,0.0,1979.0,A01,1.0,33,0,0.0,2.0,1.0,0.0,8,10,130,4,2,1,1,3,0,7,1,2
7670,201600003407,1.0,1,3,1,21.0,0.0,0.0,0.0,1954.0,B02,2.0,1,0,0.0,2.0,1.0,1.0,8,26,1045,1,1,2,1,3,1,7,1,2
7671,201600003407,1.0,1,1,2,11.0,0.0,0.0,0.0,1963.0,A01,1.0,7,0,0.0,2.0,3.0,19.0,8,26,1045,1,1,2,1,3,1,1,2,1
7672,201600003408,1.0,1,2,1,11.0,0.0,0.0,0.0,1989.0,A01,1.0,7,0,2.0,0.0,1.0,1.0,9,6,2215,3,1,1,1,6,5,7,2,2
7673,201600003409,1.0,1,3,1,21.0,0.0,0.0,0.0,1995.0,A01,1.0,33,0,0.0,2.0,1.0,2.0,9,9,1815,1,1,9,1,2,4,33,1,1
7674,201600003409,1.0,1,3,1,21.0,0.0,0.0,0.0,1995.0,B02,1.0,33,0,0.0,2.0,4.0,2.0,9,9,1815,1,1,9,1,2,4,33,1,1
7675,201600003410,1.0,1,1,1,11.0,0.0,0.0,0.0,1959.0,A01,1.0,37,40,8.0,1.0,3.0,15.0,10,10,1530,1,2,6,2,6,3,37,3,3
7676,201600003410,0.0,3,3,1,0.0,4.0,3.0,2.0,1934.0,A01,1.0,37,40,8.0,1.0,3.0,15.0,10,10,1530,1,2,6,2,6,3,37,3,3
7677,201600003411,1.0,1,3,1,12.0,0.0,0.0,0.0,1981.0,A01,2.0,10,0,2.0,0.0,8.0,18.0,10,22,215,5,2,1,1,6,0,10,2,2
7678,201600003412,1.0,1,3,1,11.0,0.0,0.0,0.0,1960.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,1,1,2000,3,1,1,8,1,4,7,2,2
7679,201600003412,1.0,1,3,1,11.0,0.0,0.0,0.0,1995.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,1,1,2000,3,1,1,8,1,4,7,2,2
7680,201600003413,1.0,1,3,2,11.0,0.0,0.0,0.0,1942.0,A01,2.0,7,0,0.0,2.0,1.0,19.0,1,28,830,1,1,1,1,3,1,7,2,2
7681,201600003413,1.0,1,4,1,11.0,0.0,0.0,0.0,1995.0,B02,1.0,7,0,0.0,2.0,8.0,1.0,1,28,830,1,1,1,1,3,1,7,2,2
7682,201600003414,1.0,1,1,2,11.0,0.0,0.0,0.0,1959.0,A01,2.0,7,0,0.0,1.0,1.0,1.0,2,15,845,1,1,1,7,6,1,7,2,2
7683,201600003414,0.0,3,2,2,0.0,0.0,3.0,1.0,1929.0,A01,2.0,7,0,0.0,1.0,1.0,1.0,2,15,845,1,1,1,7,6,1,7,2,2
7684,201600003415,1.0,1,4,2,11.0,0.0,0.0,0.0,1985.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,3,14,1215,1,1,1,1,1,2,7,2,2
7685,201600003415,1.0,1,3,1,11.0,0.0,0.0,0.0,1993.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,3,14,1215,1,1,1,1,1,2,7,2,2
7686,201600003415,2.0,2,3,1,11.0,0.0,0.0,0.0,1990.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,3,14,1215,1,1,1,1,1,2,7,2,2
7687,201600003416,1.0,1,1,1,11.0,0.0,0.0,0.0,1979.0,A01,1.0,10,0,0.0,2.0,2.0,21.0,3,18,1415,1,1,1,1,2,3,1,2,1
7688,201600003416,1.0,1,3,1,22.0,0.0,0.0,0.0,1957.0,B02,1.0,1,0,0.0,2.0,4.0,1.0,3,18,1415,1,1,1,1,2,3,10,1,2
7689,201600003417,1.0,1,4,1,11.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,6.0,0.0,7.0,1.0,3,27,700,2,1,1,2,6,1,7,2,2
7690,201600003417,2.0,2,3,1,11.0,0.0,0.0,0.0,1986.0,A01,1.0,7,0,6.0,0.0,7.0,1.0,3,27,700,2,1,1,2,6,1,7,2,2
7691,201600003418,1.0,1,3,1,21.0,0.0,0.0,0.0,1957.0,A01,1.0,33,0,0.0,2.0,2.0,17.0,4,25,1745,1,1,2,1,3,3,7,1,2
7692,201600003418,1.0,1,1,2,11.0,0.0,0.0,0.0,1991.0,B02,1.0,7,0,0.0,2.0,3.0,15.0,4,25,1745,1,1,2,1,3,3,33,2,1
7693,201600003419,1.0,1,3,1,11.0,0.0,0.0,0.0,1997.0,B02,1.0,7,0,0.0,2.0,7.0,19.0,6,23,100,3,1,2,1,3,0,7,2,2
7694,201600003419,1.0,1,1,1,11.0,0.0,0.0,0.0,1977.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,6,23,100,3,1,2,1,3,0,7,2,2
7695,201600003420,1.0,1,4,1,11.0,0.0,0.0,0.0,1995.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,6,26,1500,1,1,1,1,1,3,7,2,2
7696,201600003420,2.0,2,3,1,11.0,0.0,0.0,0.0,1995.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,6,26,1500,1,1,1,1,1,3,7,2,2
7697,201600003420,1.0,1,4,1,11.0,0.0,0.0,0.0,1935.0,B02,2.0,7,0,0.0,0.0,3.0,1.0,6,26,1500,1,1,1,1,1,3,7,2,2
7698,201600003420,2.0,2,4,2,11.0,0.0,0.0,0.0,1948.0,B02,2.0,7,0,0.0,0.0,3.0,1.0,6,26,1500,1,1,1,1,1,3,7,2,2
7699,201600003421,3.0,2,1,1,11.0,0.0,0.0,0.0,1987.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,8,25,1600,1,1,1,1,1,3,7,2,2
7700,201600003421,2.0,2,3,1,11.0,0.0,0.0,0.0,1988.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,8,25,1600,1,1,1,1,1,3,7,2,2
7701,201600003421,1.0,1,4,1,11.0,0.0,0.0,0.0,1969.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,8,25,1600,1,1,1,1,1,3,7,2,2
7702,201600003421,2.0,2,3,1,11.0,0.0,0.0,0.0,1961.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,8,25,1600,1,1,1,1,1,3,7,2,2
7703,201600003421,1.0,1,3,1,11.0,0.0,0.0,0.0,1996.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,8,25,1600,1,1,1,1,1,3,7,2,2
7704,201600003422,1.0,1,1,1,11.0,0.0,0.0,0.0,1940.0,A01,2.0,7,0,0.0,2.0,1.0,15.0,12,7,1715,2,1,2,1,1,3,34,2,1
7705,201600003422,1.0,1,3,1,21.0,0.0,0.0,0.0,1981.0,B02,1.0,34,0,0.0,2.0,1.0,18.0,12,7,1715,2,1,2,1,1,3,7,1,2
7706,201600003423,1.0,1,3,1,11.0,0.0,0.0,0.0,1927.0,A01,2.0,7,0,0.0,2.0,3.0,15.0,12,29,1830,3,1,2,5,5,4,7,2,2
7707,201600003423,1.0,1,3,1,11.0,0.0,0.0,0.0,1966.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,12,29,1830,3,1,2,5,5,4,7,2,2
7708,201600003423,1.0,1,1,1,11.0,0.0,0.0,0.0,1948.0,C03,2.0,7,0,0.0,2.0,3.0,15.0,12,29,1830,3,1,2,5,5,4,7,2,2
7709,201600003424,1.0,1,3,1,11.0,0.0,0.0,0.0,1933.0,A01,1.0,7,0,6.0,0.0,1.0,1.0,2,3,1615,1,1,1,1,6,3,7,2,2
7710,201600003424,2.0,2,2,2,11.0,0.0,0.0,0.0,1936.0,A01,1.0,7,0,6.0,0.0,1.0,1.0,2,3,1615,1,1,1,1,6,3,7,2,2
7711,201600003425,1.0,1,1,1,11.0,0.0,0.0,0.0,1956.0,A01,1.0,7,0,0.0,1.0,2.0,16.0,2,3,2045,5,2,1,1,6,4,7,2,2
7712,201600003425,0.0,3,3,1,0.0,2.0,3.0,1.0,1965.0,A01,1.0,7,0,0.0,1.0,2.0,16.0,2,3,2045,5,2,1,1,6,4,7,2,2
7713,201600003426,1.0,1,1,1,11.0,0.0,0.0,0.0,1996.0,B02,1.0,7,0,0.0,2.0,2.0,19.0,2,18,1845,2,1,2,1,3,4,7,2,2
7714,201600003426,1.0,1,3,1,11.0,0.0,0.0,0.0,1947.0,A01,1.0,7,0,0.0,2.0,3.0,1.0,2,18,1845,2,1,2,1,3,4,7,2,2
7715,201600003427,2.0,2,3,1,21.0,0.0,0.0,0.0,1998.0,A01,2.0,30,0,0.0,2.0,1.0,13.0,3,2,1130,1,1,1,2,1,1,7,1,2
7716,201600003427,1.0,1,3,1,21.0,0.0,0.0,0.0,1998.0,A01,2.0,30,0,0.0,2.0,1.0,13.0,3,2,1130,1,1,1,2,1,1,7,1,2
7717,201600003427,1.0,1,1,1,11.0,0.0,0.0,0.0,1943.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,3,2,1130,1,1,1,2,1,1,30,2,1
7718,201600003428,1.0,1,3,1,21.0,0.0,0.0,0.0,1999.0,A01,1.0,31,0,0.0,1.0,1.0,2.0,7,24,1930,1,2,1,1,6,4,7,1,2
7719,201600003428,0.0,3,4,2,0.0,0.0,0.0,2.0,1989.0,A01,1.0,31,0,0.0,1.0,1.0,2.0,7,24,1930,1,2,1,1,6,4,7,1,2
7720,201600003428,0.0,3,4,2,0.0,0.0,0.0,2.0,2007.0,A01,1.0,31,0,0.0,1.0,1.0,2.0,7,24,1930,1,2,1,1,6,4,7,1,2
7721,201600003428,1.0,1,1,1,11.0,0.0,0.0,0.0,1982.0,B02,1.0,7,0,0.0,0.0,6.0,1.0,7,24,1930,1,2,1,1,6,4,31,2,1
7722,201600003429,1.0,1,3,2,21.0,0.0,0.0,0.0,1951.0,A01,0.0,1,0,0.0,0.0,0.0,1.0,8,13,1400,1,1,1,1,7,3,1,1,1
7723,201600003430,1.0,1,2,1,21.0,0.0,0.0,0.0,2001.0,A01,1.0,2,0,0.0,2.0,1.0,1.0,9,24,2030,5,2,2,1,3,4,7,1,2
7724,201600003430,1.0,1,1,1,11.0,0.0,0.0,0.0,1948.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,9,24,2030,5,2,2,1,3,4,2,2,1
7725,201600003430,2.0,2,1,2,11.0,0.0,0.0,0.0,1949.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,9,24,2030,5,2,2,1,3,4,2,2,1
7726,201600003431,1.0,1,4,1,21.0,0.0,0.0,0.0,1988.0,A01,1.0,33,0,0.0,2.0,1.0,1.0,10,7,1800,1,1,2,1,3,4,7,1,2
7727,201600003431,1.0,1,1,1,13.0,0.0,0.0,0.0,1979.0,B02,2.0,7,0,0.0,2.0,2.0,19.0,10,7,1800,1,1,2,1,3,4,33,2,1
7728,201600003432,1.0,1,1,1,11.0,0.0,0.0,0.0,1939.0,A01,1.0,7,0,0.0,2.0,3.0,15.0,11,2,1800,3,1,3,1,3,4,33,2,1
7729,201600003432,1.0,1,3,1,21.0,0.0,0.0,0.0,1943.0,B02,1.0,33,0,0.0,2.0,1.0,1.0,11,2,1800,3,1,3,1,3,4,7,1,2
7730,201600003433,1.0,1,3,1,21.0,0.0,0.0,0.0,2000.0,A01,1.0,30,0,15.0,0.0,1.0,1.0,11,26,1800,5,2,1,1,6,4,30,1,1
7731,201600003434,1.0,1,1,1,11.0,0.0,0.0,0.0,1958.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,5,21,1600,1,2,1,1,1,3,31,2,1
7732,201600003434,1.0,1,3,1,21.0,0.0,0.0,0.0,1943.0,A01,1.0,31,0,0.0,2.0,1.0,13.0,5,21,1600,1,2,1,1,1,3,7,1,2
7733,201600003435,1.0,1,4,1,11.0,0.0,0.0,0.0,1994.0,A01,0.0,7,0,13.0,0.0,2.0,21.0,6,20,1900,1,1,1,1,7,4,7,2,2
7734,201600003435,2.0,2,1,1,11.0,0.0,0.0,0.0,1995.0,A01,0.0,7,0,13.0,0.0,2.0,21.0,6,20,1900,1,1,1,1,7,4,7,2,2
7735,201600003435,3.0,2,1,1,11.0,0.0,0.0,0.0,1994.0,A01,0.0,7,0,13.0,0.0,2.0,21.0,6,20,1900,1,1,1,1,7,4,7,2,2
7736,201600003435,4.0,2,3,1,11.0,0.0,0.0,0.0,1993.0,A01,0.0,7,0,13.0,0.0,2.0,21.0,6,20,1900,1,1,1,1,7,4,7,2,2
7737,201600003436,1.0,1,1,1,11.0,0.0,0.0,0.0,1969.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,7,9,1015,1,2,3,1,3,1,1,2,1
7738,201600003436,1.0,1,2,1,22.0,0.0,0.0,0.0,1940.0,B02,1.0,1,0,0.0,2.0,8.0,9.0,7,9,1015,1,2,3,1,3,1,7,1,2
7739,201600003437,1.0,1,1,1,11.0,0.0,0.0,0.0,1975.0,A01,1.0,14,0,6.0,1.0,4.0,20.0,7,12,830,1,1,7,1,6,1,14,3,3
7740,201600003437,0.0,3,3,2,0.0,5.0,4.0,1.0,1979.0,A01,1.0,14,0,6.0,1.0,4.0,20.0,7,12,830,1,1,7,1,6,1,14,3,3
7741,201600003438,1.0,1,2,1,21.0,0.0,0.0,0.0,1993.0,A01,1.0,33,0,0.0,2.0,1.0,1.0,10,1,1400,1,1,3,1,3,3,7,1,2
7742,201600003438,2.0,2,3,2,21.0,0.0,0.0,0.0,1993.0,A01,1.0,33,0,0.0,2.0,1.0,1.0,10,1,1400,1,1,3,1,3,3,7,1,2
7743,201600003438,1.0,1,3,2,11.0,0.0,0.0,0.0,1979.0,B02,1.0,7,0,0.0,2.0,3.0,15.0,10,1,1400,1,1,3,1,3,3,33,2,1
7744,201600003439,1.0,1,2,1,13.0,0.0,0.0,0.0,1936.0,A01,1.0,7,0,0.0,4.0,7.0,23.0,11,3,1100,1,1,8,1,3,1,39,2,3
7745,201600003439,1.0,1,1,1,1.0,0.0,0.0,0.0,1977.0,B02,0.0,39,0,0.0,2.0,3.0,1.0,11,3,1100,1,1,8,1,3,1,7,3,2
7746,201600003440,1.0,1,1,2,11.0,0.0,0.0,0.0,1987.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,1,6,1045,1,1,1,2,3,1,7,2,2
7747,201600003440,1.0,1,3,1,12.0,0.0,0.0,0.0,1984.0,A01,1.0,7,0,0.0,2.0,6.0,6.0,1,6,1045,1,1,1,2,3,1,7,2,2
7748,201600003441,1.0,1,1,2,11.0,0.0,0.0,0.0,1959.0,A01,2.0,7,0,16.0,0.0,8.0,16.0,4,14,1015,1,1,4,1,3,1,1,2,1
7749,201600003441,1.0,1,3,1,21.0,0.0,0.0,0.0,1945.0,B02,2.0,1,0,0.0,0.0,1.0,1.0,4,14,1015,1,1,4,1,3,1,7,1,2
7750,201600003442,1.0,1,3,1,21.0,0.0,0.0,0.0,1990.0,A01,1.0,31,0,0.0,2.0,3.0,13.0,6,10,1200,1,1,1,1,1,2,7,1,2
7751,201600003442,1.0,1,1,2,11.0,0.0,0.0,0.0,1960.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,6,10,1200,1,1,1,1,1,2,31,2,1
7752,201600003442,2.0,2,1,1,11.0,0.0,0.0,0.0,1993.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,6,10,1200,1,1,1,1,1,2,31,2,1
7753,201600003442,3.0,2,1,1,11.0,0.0,0.0,0.0,1990.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,6,10,1200,1,1,1,1,1,2,31,2,1
7754,201600003443,1.0,1,2,2,11.0,0.0,0.0,0.0,1969.0,A01,2.0,7,0,6.0,0.0,1.0,1.0,6,29,2245,5,2,3,1,6,5,7,2,2
7755,201600003443,2.0,2,3,1,11.0,0.0,0.0,0.0,1967.0,A01,2.0,7,0,6.0,0.0,1.0,1.0,6,29,2245,5,2,3,1,6,5,7,2,2
7756,201600003444,1.0,1,3,1,11.0,0.0,0.0,0.0,1995.0,A01,1.0,7,0,2.0,2.0,7.0,13.0,7,23,1630,1,1,1,1,3,3,7,2,2
7757,201600003444,2.0,2,3,1,11.0,0.0,0.0,0.0,1997.0,A01,1.0,7,0,2.0,2.0,7.0,13.0,7,23,1630,1,1,1,1,3,3,7,2,2
